NUM_SOLICITUD,PUNTO_VENTA,SITUACION_SOLICITUD,PUNTO_DECISION,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,ESTRATEGIA_LC,LC_APLICADA,INGRESO_INFERIDO,MODELO_INGRESO_INFERIDO,INGRESO_FINAL,INGRESO_DECLARADO,TIPO_COMPROBANTE_INGRESO,INGRESO_VERIFICADO,MODELO_INGRESO_SWA,MODELO_INGRESO_SWB,MODELO_INGRESO_SWC,MODELO_INGRESO_SWD,MODELO_NO_HIT_INGRESO,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES_ONUS,SUMA_LINEAS_CRED_PERSONALES_ONUS,CAPACIDAD_PAGO_TOTAL,CAPACIDAD_PAGO_NETA,INFERENCIA_INGRESO_NOMINA,INFERENCIA_INGRES_ACTIVOS,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,MONTO_REFERENCIA_MASANTIGUA,TARJETA_MAS_RECIENTE,COEMITIDA_MAS_RECIENTE,PRIVADA_MAS_RECIENTE,NUMERO_TARJETAS_CRED,PEOR_MOP_TARJETAS_VIGENTES,SUMA_SALDOS_TARJETAS,SUMAS_PAGOS_VENCIDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_LINEAS_CREDITO_TARJETAS,PEOR_HISTORIA_TARJETAS,CRED_PERSONAL_MAS_RECIENTE,FECHA_CRED_NOMINA_MAS_RECIENTE,FECHA_CRED_CHEQUE_MAS_RECIENTE,NUM_CREDITOS_PERSONALES,PEOR_HISTORIA_CRED_PERSONAL,SUMA_SALDOS_CRED_PERSONAL,SUMAS_PAGOS_VENCIDOS_CRED_PERSONAL,SUMA_PAGO_MIN_CRED_PERSONAL,SUMA_LINEAS_CREDITO_CRED_PERSONAL,CRED_HIPOTECA_MAS_RECIENTE,NUM_CRED_HIPOTECAS,PEOR_HISTORIA_CRED_HIPOTECA,SUMA_SALDOS_REESTRUCTURA,SUMAS_PAGOS_VENCIDOS_REESTRUCTURA,SUMA_PAGO_MIN_REESTRUCTURA,SUMA_LINEAS_CREDITO_REESTRUCTURA,CRED_AUTO_MAS_RECIENTE,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,NIVEL_RIESGO
2.01408E+16,8174,73,0,9899,9.98345E+14,1,7325,0,2,33977,4,35483,50000,11,0,16159,13841,16869,6595,0,2,1,38000,0,14193,3548,0,50000,0,197,697,0,1212,0,0,1,1,29721,0,1460,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,5,2
2.01408E+16,9240,71,1,0,,,,0,0,0,0,0,0,10,6723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,5,0
2.01408E+16,289,73,0,11500,9.98345E+14,1,3335,0,6,6396,3,6396,6000,15,0,5630,6385,6718,8931,0,5,1,0,0,2558,2558,0,11513,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,3,2
2.01408E+16,7441,73,0,44999,9.98345E+14,1,50399,0,5,18963,1,25000,25000,11,0,11529,10938,12261,10417,0,2,1,10000,7605,12500,8614,0,43070,0,242,762,0,1112,0,0,1,0,0,0,0,10000,0,0,1112,0,1,0,7605,0,305,0,0,0,0,0,0,0,0,0,31,4,4,1
2.01408E+16,806,73,0,95000,9.98345E+14,1,95950,0,6,52603,4,52603,95000,15,0,9186,5821,9559,4918,0,2,1,20000,0,21041,18961,0,94807,0,231,727,0,1108,0,0,1,1,9986,0,440,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,3,2
2.01408E+16,131,73,0,9899,9.98345E+14,1,2079,0,6,10828,4,10828,15000,11,0,6256,6719,7487,10694,0,2,1,3000,0,4331,4226,0,10000,0,212,686,0,1211,0,0,1,1,2660,0,250,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,5,2
2.01408E+16,4663,73,0,5999,9.98345E+14,1,5279,0,6,23313,4,23313,39800,11,0,6416,6070,7995,8931,0,2,1,7500,4607,9325,8640,0,43201,0,220,727,0,1106,0,0,1,1,6405,0,320,7500,0,1206,0,0,1,0,4607,0,0,0,0,0,0,0,0,0,0,0,52,4,3,2
2.01408E+16,331,73,0,49999,9.98345E+14,2,54499,0,6,28911,4,28911,40000,11,0,16039,18394,15488,13680,0,2,1,40000,0,14455,14353,0,78944,0,212,740,0,1310,0,0,1,1,3218,0,500,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,4,1
2.01408E+16,4525,73,0,9899,9.98345E+14,1,3960,0,6,17654,1,17654,18000,15,0,9925,9257,13283,12977,0,2,1,18200,71758,7061,2457,0,17350,0,210,681,0,1309,0,0,1,0,794,0,0,18200,0,0,1310,0,1,0,71758,0,1387,0,0,0,0,0,0,0,0,0,59,2,4,2
2.01408E+16,76,73,0,49999,9.98345E+14,0,24500,0,6,21435,4,21435,34000,11,0,7984,6449,10267,10723,0,4,1,34000,0,10717,8533,0,42669,0,231,0,0,0,1403,0,1,0,12849,0,0,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,5,1
2.01408E+16,482,73,0,49999,9.98345E+14,0,39499,0,6,33737,4,33737,56000,11,0,10327,6415,14764,8819,0,2,1,39300,0,16868,12546,0,62733,0,249,757,0,0,1107,0,1,1,5327,0,500,39300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,5,1
2.01408E+16,290,73,0,49999,9.98345E+14,0,46499,0,1,15292,6,36125,58000,11,0,9568,4176,13763,7941,0,4,0,0,0,18062,17812,0,97968,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,5,1
2.01408E+16,5198,73,0,29000,9.98345E+14,0,25230,0,6,17333,4,17333,25000,15,0,8700,6601,11679,11564,0,2,1,28000,0,6933,5747,0,28737,0,235,706,0,1307,0,0,1,0,19081,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,5,2
2.01408E+16,4351,73,0,49999,9.98345E+14,0,41999,0,2,55758,4,98500,98500,11,0,11716,5490,17091,9308,0,4,1,0,0,49250,18477,0,73908,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,4,1
2.01408E+16,7998,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,3,0
2.01408E+16,468,73,0,1999,9.98345E+14,0,2139,0,6,10689,4,10689,15000,15,0,5996,5334,6262,6300,0,4,1,4000,0,4275,4130,0,20654,0,229,0,0,0,1404,0,1,0,260,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,5,2
2.01408E+16,447,73,0,4999,9.98345E+14,1,2749,0,6,22461,4,22461,36467,3,13787,7610,6770,8426,8524,0,3,1,0,0,8984,8547,0,42738,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,3,2
2.01408E+16,586,73,0,9899,9.98345E+14,2,8711,0,6,25909,4,25909,42859,11,0,8063,5990,10701,10532,0,2,1,15000,0,10363,8262,0,41313,0,212,711,0,1212,0,0,1,1,8580,0,250,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,3,2
2.01408E+16,4460,73,0,49999,9.98345E+14,2,42999,0,1,31734,1,75000,75000,11,0,20511,14736,23803,13631,0,2,1,86500,123476,37500,30838,0,169609,0,265,750,0,612,0,0,1,1,9254,0,1090,86500,0,0,0,708,1,0,123476,0,0,150000,0,0,0,0,0,0,0,0,34,3,3,1
2.01408E+16,861,7,0,14600,9.98345E+14,2,2336,0,1,8893,6,14570,15000,15,0,6752,7265,8004,12617,0,4,0,0,0,7285,0,0,14570,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,5,1
2.01408E+16,480,73,0,9899,9.98345E+14,2,2772,0,6,15246,1,15246,103204,11,0,7160,6146,7043,4489,0,2,1,10500,0,6098,6098,0,50000,0,251,779,0,1108,0,0,1,0,105,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,3,2
2.01408E+16,4165,73,0,2999,9.98345E+14,2,720,0,6,12787,3,12787,18000,3,18000,6333,7121,6597,8524,0,3,1,0,0,3836,3324,0,14959,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,5,3
2.01408E+16,4876,75,1,0,,,,0,0,0,0,0,0,3,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,3,0
2.01408E+16,4147,73,0,9899,9.98345E+14,0,7325,0,2,17646,4,17926,25000,15,0,9264,7669,12637,10319,0,4,1,0,0,7170,1792,0,6274,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,5,2
2.01408E+16,483,73,0,49999,9.98345E+14,1,37499,0,5,80435,4,80435,150000,11,0,9784,5844,10291,5239,0,2,1,9400,264290,40217,32039,0,160199,0,218,703,0,1205,0,0,1,1,2501,0,880,9400,0,1406,0,0,2,0,264290,0,10592,0,0,0,0,0,0,0,0,0,41,4,5,1
2.01408E+16,753,75,1,0,,,,0,0,0,0,0,0,3,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,3,0
2.01408E+16,210,73,0,49999,9.98345E+14,0,41499,0,1,22120,1,36400,60000,11,0,12488,7674,17906,13404,0,3,1,55000,0,18200,18100,0,99550,0,225,0,0,1309,0,0,1,1,150,0,150,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,4,1
2.01408E+16,8209,73,0,4999,9.98345E+14,2,2250,0,6,13501,3,13501,20000,11,0,6109,6583,6394,7870,0,5,1,0,0,5400,5400,0,24302,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,5,2
2.01408E+16,199,73,0,1999,9.98345E+14,1,2079,0,6,7886,4,7886,8000,11,0,7306,6131,9124,11908,0,2,1,8304,0,3154,1412,0,5650,0,210,692,0,1402,0,0,1,1,6198,0,360,8304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,3,2
2.01408E+16,435,73,0,49999,9.98345E+14,2,55499,0,1,19080,6,64000,99000,11,0,11299,4176,17172,7941,0,4,0,0,0,32000,31802,0,174911,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,1
2.01408E+16,176,73,0,9899,9.98345E+14,2,9404,0,5,231322,1,231322,100000,11,0,27904,25207,26365,12804,0,2,1,86500,0,92528,57593,0,200000,0,215,713,0,1004,0,0,1,1,46592,0,2780,86500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,4,2
2.01408E+16,4862,73,0,131000,9.98345E+14,1,111350,0,3,17127,4,47500,21000,15,0,11929,8571,11734,4339,0,2,1,37500,0,23750,23750,0,130625,0,253,772,0,710,0,0,1,1,4486,0,122,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,4,1
2.01408E+16,253,73,0,4999,9.98345E+14,1,4149,0,3,20242,4,25000,25000,1,25000,13936,8294,18384,9183,0,1,1,0,0,7500,7500,0,33750,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,4,3
2.01408E+16,303,73,0,49999,9.98345E+14,0,15500,0,5,73699,1,73699,48600,11,0,10826,8332,9838,5028,0,1,1,50000,107673,36849,30377,0,167076,0,255,0,0,1309,0,0,1,0,0,0,0,50000,0,1404,0,0,1,0,107673,0,4712,0,0,0,0,0,0,0,0,0,40,1,3,1
2.01408E+16,4454,73,0,49999,9.98345E+14,2,37499,0,6,45164,4,45164,75000,11,0,13796,9767,16920,13440,0,2,1,106000,0,22582,22470,0,123586,0,229,740,0,1308,0,0,1,0,1478,0,0,106000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,4,1
2.01408E+16,17,73,0,49999,9.98345E+14,0,40999,0,5,26209,4,26209,40000,15,0,11176,8721,11786,6649,0,2,1,71000,0,13104,12841,0,70628,0,204,758,0,1403,0,0,1,0,0,0,0,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,4,1
2.01408E+16,9161,71,1,0,,,,0,0,0,0,0,0,1,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,3,0
2.01408E+16,7557,73,0,138000,9.98345E+14,2,78660,0,1,11582,1,54600,110000,15,0,14062,9544,18276,10417,0,2,1,27500,0,27300,25020,0,137610,0,231,750,0,808,0,0,1,1,2679,0,350,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,5,1
2.01408E+16,70001,75,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,3,0
2.01408E+16,11703,73,0,44000,9.98345E+14,2,16720,0,1,17974,6,17974,16000,15,0,11571,7483,16177,13404,0,4,0,0,0,8987,7947,0,43711,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,5,1
2.01408E+16,18031,73,0,20200,9.98345E+14,1,9696,0,2,21437,1,25303,35000,15,0,7264,6461,9312,9484,0,4,0,0,0,12651,5060,0,20242,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,4,1
2.01408E+16,15028,73,0,7900,9.98345E+14,2,5293,0,2,5869,1,9906,10000,15,0,6465,6523,7766,10526,0,3,1,0,43244,4953,1981,0,7925,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,1,0,43244,0,0,0,0,0,0,0,0,0,0,0,39,1,3,1
2.01408E+16,18008,73,0,81000,9.98345E+14,1,34020,0,1,24558,4,30000,30000,15,0,17204,10001,22870,12861,0,2,1,62000,0,15000,14645,0,80547,0,239,779,0,0,0,1011,1,0,0,0,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,5,1
2.01408E+16,18031,73,0,142000,9.98345E+14,0,41180,0,6,56573,4,56573,100000,15,0,11832,6340,16964,11816,0,2,1,58000,0,28286,25876,0,142322,0,234,740,0,0,1311,0,1,1,642,0,222,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,4,1
2.01408E+16,6544,73,0,49999,9.98345E+14,1,24000,0,6,51289,4,51289,91001,11,0,10420,10407,14363,12203,0,4,1,51000,0,25644,22322,0,122775,0,223,0,0,0,1405,0,1,0,10834,0,0,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,5,1
2.01408E+16,7497,73,0,49999,9.98345E+14,2,53499,0,6,24286,4,24286,35000,11,0,12215,8850,17247,13785,0,2,1,51000,0,12143,12040,0,66220,0,239,744,0,1108,0,0,1,0,50051,0,0,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,5,1
2.01408E+16,4399,73,0,9899,9.98345E+14,1,3267,0,5,44841,1,44841,25000,15,0,10316,11984,10918,10694,0,2,1,15000,0,17936,17284,0,86422,0,236,723,0,1207,0,0,1,0,2905,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,3,2
2.01408E+16,198,73,0,5300,9.98345E+14,1,2756,0,1,1729,1,5350,9000,15,0,6740,7319,8108,11739,0,3,1,0,1681,2140,1606,0,5350,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1,0,1681,0,56,0,0,0,0,0,0,0,0,0,50,1,5,2
2.01408E+16,4874,73,0,49999,9.98345E+14,2,19500,0,1,32869,1,75333,95000,15,0,24425,12820,31464,13752,0,2,1,160000,0,37666,32134,0,176740,0,242,757,0,1309,0,0,1,0,7013,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,3,1
2.01408E+16,4595,73,0,32000,9.98345E+14,0,5760,0,1,19144,6,19144,15000,15,0,12039,7324,17229,12804,0,4,0,0,0,7657,6359,0,31798,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,3,2
2.01408E+16,7163,73,0,9899,9.98345E+14,1,8711,0,6,13894,1,13894,19000,11,0,9431,9508,8735,5776,0,2,1,17500,0,5557,5557,0,27788,0,230,723,0,1211,0,0,1,0,1010,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,4,2
2.01408E+16,288,73,0,17000,9.98345E+14,0,11560,0,3,11072,4,36770,11000,15,0,10029,7496,10635,5276,0,1,1,0,0,11031,11031,0,49639,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,5,3
2.01408E+16,50,73,0,45000,9.98345E+14,2,11700,0,5,15598,3,25000,23600,15,0,7002,7141,6305,6731,0,5,1,0,0,10000,10000,0,45000,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,5,2
2.01408E+16,4137,73,0,9899,9.98345E+14,2,11681,0,2,92586,1,92586,38000,11,0,24471,18217,26175,13631,0,2,1,85500,0,37034,0,0,0,0,198,689,0,1206,0,0,1,0,85440,0,0,85500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,4,2
2.01408E+16,146,73,0,8000,9.98345E+14,2,3760,0,6,11276,4,11276,15000,15,0,7099,9905,8425,13513,0,4,0,0,0,4510,2475,0,11139,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,4,2
2.01408E+16,8174,73,0,9899,9.98345E+14,2,8117,0,6,10408,1,10408,15000,11,0,6570,7767,5498,5125,0,3,1,6800,0,4163,4163,0,10000,0,210,0,0,1208,0,0,1,0,0,0,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,2
2.01408E+16,273,73,0,9899,9.98345E+14,2,11186,0,1,44437,1,90893,100000,11,0,23136,13094,32380,13785,0,2,1,100000,0,36357,7845,0,90893,0,218,740,0,1308,0,0,1,1,3491,0,1250,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,3,2
2.01408E+16,234,73,0,9899,9.98345E+14,1,10394,0,1,9896,1,19638,32000,11,0,12857,12601,12136,11377,0,2,1,21900,0,7855,731,0,19638,0,208,714,0,0,1212,0,1,1,19778,0,440,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,4,2
2.01408E+16,7498,73,0,49999,9.98345E+14,0,25000,0,6,20828,4,20828,28000,11,0,12290,15856,11389,10632,0,2,1,15000,520,10414,10390,0,57145,0,242,772,0,711,0,0,1,0,0,0,0,15000,0,0,1007,0,1,0,520,0,21,68500,0,0,0,0,0,0,0,0,54,2,3,1
2.01408E+16,7131,73,0,233000,9.98345E+14,2,181740,0,6,89096,1,89096,60000,11,0,11185,9259,15740,11816,0,2,1,112000,0,44548,42311,0,232710,0,247,683,0,1402,0,0,1,0,35544,0,0,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,4,1
2.01408E+16,151,73,0,9899,9.98345E+14,0,5939,0,1,1317,1,37263,90000,1,65000,13398,5593,20058,9853,0,2,1,11000,0,14905,8267,0,50000,0,214,723,0,1112,0,0,1,0,5062,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,4,2
2.01408E+16,428,73,0,140000,9.98345E+14,1,131600,0,6,52600,4,52600,90500,15,0,13230,11046,11693,4962,0,2,1,72000,0,26300,25451,0,139980,0,194,744,0,1104,0,0,1,0,12488,0,0,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,3,1
2.01408E+16,4498,73,0,9899,9.98345E+14,0,6236,0,6,30361,4,30361,50000,11,0,9649,8801,12795,12977,0,2,1,16500,0,12144,8562,0,50000,0,241,706,0,1310,0,0,1,0,6865,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,4,2
2.01408E+16,4436,73,0,18300,9.98345E+14,2,18117,0,2,24966,1,25000,25000,15,0,10851,4859,15787,7941,0,3,1,0,0,12500,4568,0,18272,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,4,1
2.01408E+16,4430,73,0,150000,9.98345E+14,0,30000,0,3,41236,1,66065,35000,15,0,35956,23049,29014,14469,0,2,1,161500,0,33032,27273,0,150005,0,271,741,0,605,0,0,1,0,2577,0,0,161500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,3,1
2.01408E+16,889,73,0,31999,9.98345E+14,1,28799,0,6,12343,4,12343,16000,11,0,7818,6047,10003,10526,0,2,1,15000,0,6171,5775,0,31767,0,208,727,0,1012,0,0,1,1,3674,0,250,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,4,1
2.01408E+16,67,73,0,9899,9.98345E+14,0,4257,0,6,45136,1,45136,35000,11,0,8561,9036,9567,9806,0,2,1,21500,0,18054,18031,0,90157,0,240,727,0,1201,0,0,1,1,2111,0,250,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,4,2
2.01408E+16,136,73,0,49999,9.98345E+14,2,59999,0,1,22676,4,32000,32000,11,0,12017,7427,17774,11495,0,2,1,93000,0,16000,15075,0,82912,0,248,750,0,609,0,0,1,1,4656,0,1170,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,3,1
2.01408E+16,922,73,0,9899,9.98345E+14,1,5147,0,6,42254,4,42254,75000,11,0,8558,8330,9887,6707,0,2,1,15500,0,16901,16667,0,83339,0,237,727,0,9001,0,0,1,0,5967,0,0,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,3,2
2.01408E+16,118,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,1402,0,1,1,5770,0,300,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,5,0
2.01408E+16,4813,73,0,36000,9.98345E+14,0,7560,0,3,2389,1,49330,50000,15,0,14441,7635,16672,5305,0,1,1,0,0,24665,13760,0,61921,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,4,1
2.01408E+16,836,73,0,143000,9.98345E+14,1,42900,0,6,52094,4,52094,95000,15,0,8269,5987,8276,5041,0,2,1,10500,38422,26047,26047,0,143259,0,245,757,0,1110,0,0,1,0,0,0,0,10500,0,1402,0,0,1,0,38422,0,1849,0,0,0,0,0,0,0,0,0,58,4,4,1
2.01408E+16,653,73,0,49999,9.98345E+14,1,25999,0,6,22837,4,22837,35000,11,0,9606,7611,13241,10126,0,4,1,0,0,11418,11418,0,62801,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,5,1
2.01408E+16,36,73,0,1999,9.98345E+14,1,1759,0,5,11414,4,25000,12000,15,0,9746,9351,11162,10632,0,1,1,0,0,7500,7500,0,33750,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,4,3
2.01408E+16,7179,73,0,9899,9.98345E+14,1,10592,0,1,7968,1,24480,26000,11,0,10282,7299,14359,11234,0,2,1,5000,12335,9792,7409,0,37045,0,205,734,0,1309,0,0,1,1,2489,0,250,5000,0,0,1309,0,1,0,12335,0,384,0,0,0,0,0,0,0,0,0,39,4,3,2
2.01408E+16,151,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,29075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,1,0,29075,0,1064,33500,0,0,0,0,0,0,0,0,58,3,4,0
2.01408E+16,7791,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,3,0
2.01408E+16,7502,73,0,5600,9.98345E+14,1,6608,0,6,6123,1,6123,18500,15,0,6998,9920,8231,13737,0,3,1,0,30729,1837,1241,0,5584,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,1,0,30729,0,228,0,0,0,0,0,0,0,0,0,29,3,5,3
2.01408E+16,4436,73,0,40000,9.98345E+14,1,6800,0,5,29445,4,29445,45000,15,0,12501,6649,15751,9701,0,1,1,41000,0,8833,8833,0,39750,0,234,0,0,1403,0,0,1,0,0,0,0,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,4,3
2.01408E+16,21,73,0,35000,9.98345E+14,2,12250,0,6,28918,4,28918,45000,15,0,11553,5781,16296,10218,0,4,1,0,0,14459,7742,0,34840,0,207,0,0,0,0,1009,1,8,1286,1015,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,5,1
2.01408E+16,626,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,4,0
2.01408E+16,853,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,5,0
2.01408E+16,853,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,1,0,8716,0,0,0,0,0,0,0,0,0,0,0,29,1,4,0
2.01408E+16,124,73,0,17000,9.98345E+14,2,3570,0,6,14675,4,14675,22000,15,0,6909,8392,6205,6554,0,3,1,0,0,4402,3886,0,17489,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,5,3
